yq,Dollarpeg_Argentina,TradeUS_Argentina,Vuln_Argentina,Dollarpeg_Australia,TradeUS_Australia,Vuln_Australia,Dollarpeg_Austria,TradeUS_Austria,Vuln_Austria,Dollarpeg_Belgium,TradeUS_Belgium,Vuln_Belgium,Dollarpeg_Botswana,TradeUS_Botswana,Vuln_Botswana,Dollarpeg_Brazil,TradeUS_Brazil,Vuln_Brazil,Dollarpeg_Canada,TradeUS_Canada,Vuln_Canada,Dollarpeg_Chile,TradeUS_Chile,Vuln_Chile,Dollarpeg_China,TradeUS_China,Vuln_China,Dollarpeg_Colombia,TradeUS_Colombia,Vuln_Colombia,Dollarpeg_CzechRepublic,TradeUS_CzechRepublic,Vuln_CzechRepublic,Dollarpeg_Denmark,TradeUS_Denmark,Vuln_Denmark,Dollarpeg_Ecuador,TradeUS_Ecuador,Vuln_Ecuador,Dollarpeg_ElSalvador,TradeUS_ElSalvador,Vuln_ElSalvador,Dollarpeg_Finland,TradeUS_Finland,Vuln_Finland,Dollarpeg_France,TradeUS_France,Vuln_France,Dollarpeg_Germany,TradeUS_Germany,Vuln_Germany,Dollarpeg_Greece,TradeUS_Greece,Vuln_Greece,Dollarpeg_HongKong,TradeUS_HongKong,Vuln_HongKong,Dollarpeg_Hungary,TradeUS_Hungary,Vuln_Hungary,Dollarpeg_Iceland,TradeUS_Iceland,Vuln_Iceland,Dollarpeg_India,TradeUS_India,Vuln_India,Dollarpeg_Indonesia,TradeUS_Indonesia,Vuln_Indonesia,Dollarpeg_Ireland,TradeUS_Ireland,Vuln_Ireland,Dollarpeg_Israel,TradeUS_Israel,Vuln_Israel,Dollarpeg_Italy,TradeUS_Italy,Vuln_Italy,Dollarpeg_Japan,TradeUS_Japan,Vuln_Japan,Dollarpeg_Jordan,TradeUS_Jordan,Vuln_Jordan,Dollarpeg_Korea,TradeUS_Korea,Vuln_Korea,Dollarpeg_Luxembourg,TradeUS_Luxembourg,Vuln_Luxembourg,Dollarpeg_Malaysia,TradeUS_Malaysia,Vuln_Malaysia,Dollarpeg_Mexico,TradeUS_Mexico,Vuln_Mexico,Dollarpeg_Netherlands,TradeUS_Netherlands,Vuln_Netherlands,Dollarpeg_NewZealand,TradeUS_NewZealand,Vuln_NewZealand,Dollarpeg_Norway,TradeUS_Norway,Vuln_Norway,Dollarpeg_Peru,TradeUS_Peru,Vuln_Peru,Dollarpeg_Philippines,TradeUS_Philippines,Vuln_Philippines,Dollarpeg_Poland,TradeUS_Poland,Vuln_Poland,Dollarpeg_Portugal,TradeUS_Portugal,Vuln_Portugal,Dollarpeg_Singapore,TradeUS_Singapore,Vuln_Singapore,Dollarpeg_SouthAfrica,TradeUS_SouthAfrica,Vuln_SouthAfrica,Dollarpeg_Spain,TradeUS_Spain,Vuln_Spain,Dollarpeg_Sweden,TradeUS_Sweden,Vuln_Sweden,Dollarpeg_Switzerland,TradeUS_Switzerland,Vuln_Switzerland,Dollarpeg_Taiwan,TradeUS_Taiwan,Vuln_Taiwan,Dollarpeg_Thailand,TradeUS_Thailand,Vuln_Thailand,Dollarpeg_Turkey,TradeUS_Turkey,Vuln_Turkey,Dollarpeg_UK,TradeUS_UK,Vuln_UK,Dollarpeg_US,TradeUS_US,Vuln_US,Dollarpeg_Venezuela,TradeUS_Venezuela,Vuln_Venezuela,quarter
2004.75,.1427218,.3529995,.4944134,.5,.5493342,.6707177,.5,.4736741,.6226223,.5,.7297311,.7029927,.122158,.2694943,.0765509,.122158,.3801226,.492907,.8068997,.992937,.4176328,.3085751,.4952558,.3742136,.5886949,.5590641,.2449857,.3085751,.5282593,.4680863,.5,.4518879,.353624,.5,.4658532,.3534053,.5886949,.6664602,.5765027,.5886949,.8823283,.529313,.5,.5039511,.2503245,.5,.4781601,.6174421,.5,.5385627,.5303541,.5,.4114263,.8213534,.5886949,.6432026,.1028129,.5,.5583708,.6751015,.5,.5820876,.9265787,.122158,.3115002,.3543632,.3085751,.3959472,.4331729,.5,.9662987,.9205402,.122158,.7027394,.3140967,.5,.462009,.6353444,.5,.5421509,.1478007,.5886949,.5587909,.2124798,.122158,.5053086,.2311311,.5,.4792674,.6800301,.5886949,.9192017,.1004119,.3085751,.9192017,.4641552,.5,.6229753,.7481768,.5,.6141397,.6323801,.5,.505497,.1004112,.5886949,.441014,.3944539,.5886949,.8142483,.4162791,.5,.4114263,.4606917,.5,.4317304,.8951902,.5886949,.9192017,.2020517,.122158,.3606772,.4874613,.5,.414188,.7814196,.5,.5603105,.2925125,.5,.6147497,.241396,.5886949,.9192017,.0485014,.5886949,.6635099,.2571202,.122158,.2974221,.7030708,.5,.5316175,.934265,0,0,0,.5886949,.8620784,.4368902,2004q4
2005,.122158,.3570564,.4939496,.5,.5445566,.6834265,.5,.4715081,.6319601,.5,.7244972,.7237556,.122158,.2694943,.0687517,.122158,.3780741,.4872158,.7925911,.992937,.4184559,.3085751,.4957106,.3708399,.5886949,.5674851,.234777,.3085751,.5289106,.4658105,.5,.4507167,.3404842,.5,.4644302,.3477224,.5886949,.6758633,.5528976,.5886949,.8782951,.5363926,.5,.5016785,.2610791,.5,.4741284,.6325185,.5,.5370491,.5222717,.5,.4114263,.8352747,.5886949,.6428944,.1039267,.5,.5450891,.6716058,.5,.5782339,.9394481,.122158,.3125044,.3541232,.3085751,.3896713,.4338923,.5,.9634947,.9246571,.122158,.7102148,.3055731,.5,.4597105,.645355,.5,.5414674,.140734,.5886949,.5799922,.2370913,.122158,.4984965,.2252269,.5,.4758588,.6626217,.5886949,.9192017,.0913747,.3085751,.9192017,.4595743,.5,.6204766,.7562037,.5,.6031063,.6556417,.5,.5008136,.0998582,.5886949,.4487914,.3867832,.5886949,.8003259,.4122458,.5,.4114263,.4611078,.5,.4296639,.9006383,.5886949,.9192017,.2022066,.122158,.3555272,.4912632,.5,.412644,.8032268,.5,.5578666,.2853852,.5,.61068,.2506772,.5886949,.9192017,.0486342,.5886949,.6571169,.2665046,.122158,.2950301,.6767532,.5,.5260098,.9354405,0,0,0,.5886949,.8739673,.4204786,2005q1
2005.25,.122158,.3557319,.4949913,.5,.5384576,.6947745,.5,.470936,.6428114,.5,.7221926,.7423543,.122158,.2694943,.0623795,.122158,.3756737,.4828233,.7775146,.992937,.4178259,.3085751,.4965576,.3684827,.5886949,.5735997,.2250434,.3085751,.5298578,.4640929,.5,.4510261,.32981,.5,.4644939,.3417819,.5886949,.6877229,.5338137,.5886949,.8751277,.5416647,.5,.500315,.2715522,.5,.4718372,.6451839,.5,.5366033,.5147345,.5,.4114263,.8472631,.5886949,.6443272,.1054687,.5,.5386581,.6681315,.5,.5744798,.9495013,.122158,.3128694,.3540286,.3085751,.3873337,.4334543,.5,.9608967,.9282769,.122158,.7151901,.2962773,.5,.4581318,.6541471,.5,.5410788,.13464,.5886949,.5957093,.2653178,.122158,.4946354,.2196839,.5,.4751416,.6458424,.5886949,.9192017,.087574,.3085751,.9192017,.4559548,.5,.6205978,.762264,.5,.5989111,.6763093,.5,.4975024,.0998594,.5886949,.4569835,.3799546,.5886949,.7896234,.4100987,.5,.4114263,.4601948,.5,.4291494,.905273,.5886949,.9192017,.2026161,.122158,.3512877,.4945297,.5,.4118833,.8228227,.5,.5571268,.2769216,.5,.6110654,.2589207,.5886949,.9192017,.0496982,.5886949,.6563341,.2764728,.122158,.2932268,.6460555,.5,.5236464,.935623,0,0,0,.5886949,.8809636,.4053329,2005q2
2005.5,.122158,.3544095,.4833595,.5,.5323471,.7069919,.5,.470364,.653837,.5,.7198762,.7629188,.122158,.2694943,.0628905,.122158,.3732793,.4769618,.7616717,.992937,.4186244,.3085751,.4974047,.3648237,.5886949,.5796919,.2138508,.3085751,.5308048,.4629034,.5,.4513354,.3218084,.5,.4645576,.3389771,.5886949,.6993416,.5146287,.5886949,.87189,.5468232,.5,.4989515,.2835906,.5,.4695472,.6593649,.5,.5361575,.5080001,.5,.4114263,.8586129,.5886949,.6457573,.1073442,.5,.5322142,.6653973,.5,.5707171,.9561059,.1427218,.3132347,.3533081,.3085751,.3850013,.4332783,.5,.9581219,.9318654,.122158,.7201137,.2862577,.5,.4565539,.6643549,.5,.5406902,.1286206,.5886949,.6112323,.2928433,.122158,.490775,.2139476,.5,.4744245,.64216,.5886949,.9192017,.0835703,.3085751,.9192017,.451836,.5,.6207189,.7508624,.5,.5947013,.6960777,.5,.4941915,.1004761,.5886949,.4651989,.3708158,.5886949,.7785061,.4053385,.5,.4114263,.4613461,.5,.4286352,.9105754,.5886949,.9192017,.2030133,.122158,.3470715,.4974259,.5,.4114263,.842366,.5,.5563868,.2686477,.5,.6114507,.2683223,.5886949,.9192017,.0517862,.5886949,.6555505,.2857038,.122158,.2914299,.6294495,.5,.521282,.9359554,0,0,0,.5886949,.8876214,.3864312,2005q3
2005.75,.122158,.3530895,.463236,.5,.5262269,.7175087,.5,.469792,.6633128,.5,.7175481,.7828594,.122158,.2700282,.063157,.122158,.3708912,.4710353,.7616717,.992937,.4182752,.3085751,.4982517,.3579195,.5886949,.5857599,.2003349,.3085751,.5317515,.4623422,.5,.4516449,.317219,.5,.4646213,.3410124,.5886949,.7107099,.4953584,.5886949,.868581,.552582,.5,.497588,.2963453,.5,.4672585,.6739855,.5,.5357116,.4999051,.5,.4114263,.8650676,.5886949,.6471848,.1097544,.5,.5257596,.6636121,.5,.5669462,.9542292,.1660924,.3136002,.3526903,.3085751,.3826742,.4383432,.5,.9551593,.9356921,.122158,.7249849,.2759177,.5,.4549769,.6765239,.5,.5403016,.1231707,.5886949,.626533,.3205583,.122158,.4869157,.2093674,.5,.4737076,.6428633,.5886949,.9192017,.0794046,.3085751,.9192017,.4471731,.5,.62084,.7333795,.5,.5904776,.7135541,.5,.490881,.1012079,.5886949,.4734332,.359162,.5886949,.7669745,.3969019,.5,.4114263,.4660064,.5,.4281211,.9159151,.5886949,.9192017,.2036923,.122158,.3428792,.4989496,.5,.4114263,.862801,.5,.5556465,.2607008,.5,.6118357,.2793914,.5886949,.9192017,.0535148,.5886949,.6547661,.2910842,.122158,.2896395,.618084,.5,.5189166,.936668,0,0,0,.5886949,.8939517,.3641529,2005q4
2006,.122158,.3503404,.4392708,.5,.5206289,.7259465,.5,.4714673,.6694013,.5,.7168743,.7998093,.122158,.2730995,.0635992,.122158,.3676336,.4634946,.7616717,.992937,.4166861,.3085751,.5011942,.3479066,.5886949,.5916195,.1879573,.3085751,.5328045,.4614771,.5,.4513601,.3145854,.5,.465018,.3487418,.5886949,.7261308,.4787054,.5886949,.864265,.5563234,.5,.4973186,.3079732,.5,.4652875,.687531,.5,.5359355,.4894742,.5,.4114263,.8700759,.5886949,.6472058,.1120394,.5,.5196405,.661446,.5,.5593836,.9520586,.1924309,.3142725,.3535173,.3085751,.3785224,.4413652,.5,.9506755,.9394929,.122158,.7313896,.2666954,.5,.4535135,.6885926,.5,.5419136,.1190831,.5886949,.6385233,.3512772,.122158,.4825021,.2065661,.5,.4711242,.6437308,.5886949,.9192017,.0760814,.3085751,.9192017,.4438871,.5,.6229668,.7165673,.5,.5875255,.7273495,.5,.4872077,.1023508,.5886949,.4820213,.3464456,.5886949,.7522629,.3860126,.5,.4114263,.4732612,.5,.4291106,.9206489,.5886949,.9192017,.2041908,.122158,.3400673,.498805,.5,.4114263,.8698351,.5,.5540304,.2545463,.5,.6151797,.2904141,.5886949,.9192017,.0553012,.5886949,.652741,.2924455,.122158,.2881012,.6121281,.5,.5169404,.9376477,0,0,0,.5886949,.8975164,.3409083,2006q1
2006.25,.122158,.3487661,.4174164,.5,.5179484,.7327378,.5,.4750678,.6731949,.5,.7192223,.8126771,.122158,.2773421,.0639818,.122158,.3651138,.4529175,.7616717,.992937,.4138152,.3085751,.5059484,.3370756,.5886949,.5952347,.1759652,.3085751,.5305107,.4601646,.5,.4519435,.3118658,.5,.466271,.3587401,.5886949,.741384,.4633258,.5886949,.8597863,.5586904,.5,.4988022,.3170529,.5,.4657565,.6988495,.5,.537712,.4771454,.5,.4114263,.8741222,.5886949,.6457271,.1142651,.5,.5159464,.6592529,.5,.5554204,.9508091,.2218349,.3152081,.3560861,.3085751,.3770218,.4451239,.5,.9475268,.9433593,.122158,.7387375,.2599171,.5,.4536265,.6983003,.5,.5449709,.1161283,.5886949,.6439233,.3919782,.122158,.4795051,.2046281,.5,.4740698,.6445884,.5886949,.9192017,.0734776,.3085751,.9192017,.4412143,.5,.6269324,.7036539,.5,.5895292,.7406101,.5,.486462,.1024032,.5886949,.4890644,.3333065,.5886949,.7386966,.3748513,.5,.4114263,.4815347,.5,.4307364,.9241005,.5886949,.9192017,.2043904,.122158,.340345,.4994264,.5,.4114263,.8753378,.5,.5538034,.2507088,.5,.6192765,.3011809,.5886949,.9192017,.0571118,.5886949,.6526201,.29311,.122158,.2878429,.6078283,.5,.5165951,.9386449,0,0,0,.5886949,.8982349,.3183236,2006q2
2006.5,.122158,.3471951,.4079609,.5,.5152668,.7423923,.5,.4786709,.6778224,.5,.7215584,.8266986,.122158,.2816252,.0639019,.122158,.3626013,.4407409,.7616717,.992937,.4123704,.3085751,.5107015,.3264142,.5886949,.5988396,.1626379,.3085751,.5282154,.4592849,.5,.4525271,.3107952,.5,.4675244,.3711547,.5886949,.756073,.4482354,.5886949,.8551846,.5629696,.5,.5002859,.3270622,.5,.4662256,.7118896,.5,.5394876,.4641715,.5,.4114263,.8786287,.5886949,.6442457,.117541,.5,.5122507,.6595863,.5,.5514501,.9495627,.254317,.3161453,.357471,.3085751,.3755235,.4481979,.5,.9441888,.9478005,.122158,.7459542,.25464,.5,.4537395,.7088448,.5,.5480247,.1129088,.5886949,.6492871,.4167465,.122158,.4765095,.2026077,.5,.4770172,.6455944,.5886949,.9192017,.0708932,.3085751,.9192017,.4395267,.5,.6308811,.691507,.5,.5915299,.7546003,.5,.4857163,.1038158,.5886949,.4961119,.3196528,.5886949,.7246595,.3617108,.5,.4114263,.4928742,.5,.4323637,.9278572,.5886949,.9192017,.2046467,.122158,.3406228,.5029874,.5,.4114263,.8815837,.5,.5535766,.2473292,.5,.6233563,.3150654,.5886949,.9192017,.0585116,.5886949,.6524991,.2898004,.122158,.2875848,.6033937,.5,.5162497,.9398885,0,0,0,.5886949,.898949,.3006359,2006q3
2006.75,.122158,.3456275,.4026657,.5,.5125844,.7550619,.5,.4822762,.6820565,.5,.7238825,.8426105,.122158,.2859482,.0640394,.122158,.3600963,.4285761,.7616717,.992937,.4132807,.3085751,.5154527,.3170972,.5886949,.6024339,.1476691,.3085751,.525919,.4596633,.5,.4531108,.3120977,.5,.4687782,.3879105,.5886949,.7701864,.4331989,.5886949,.8504581,.5684486,.5,.5017695,.3391423,.5,.4666947,.7266981,.5,.5412622,.45182,.5,.4114263,.8834591,.5886949,.6427615,.1233787,.5,.5085536,.662636,.5,.5474733,.9479904,.2897842,.3170839,.3575813,.3085751,.3740276,.4449139,.5,.9406518,.9528632,.122158,.753038,.252108,.5,.4538524,.7198744,.5,.551075,.109687,.5886949,.6546133,.418523,.122158,.4735156,.2007086,.5,.4799662,.6460319,.5886949,.9192017,.068143,.3085751,.9192017,.4394701,.5,.6348123,.6817101,.5,.5935276,.7605276,.5,.4849707,.1065032,.5886949,.5031609,.3059118,.5886949,.710164,.3460993,.5,.4114263,.5066439,.5,.4339925,.9321892,.5886949,.9192017,.2047162,.122158,.3409007,.5092664,.5,.4114263,.8877643,.5,.5533496,.243018,.5,.6274186,.3334189,.5886949,.9192017,.0591135,.5886949,.6523781,.2804574,.122158,.2873267,.6015199,.5,.5159042,.941416,0,0,0,.5886949,.8996585,.2906874,2006q4
2007,.1427218,.3436793,.3976219,.5,.5090756,.7678391,.5,.4866039,.6852466,.5,.7257994,.8554224,.122158,.2892358,.0641131,.122158,.3563801,.4189574,.7616717,.992937,.4177616,.3085751,.5187998,.3117449,.5886949,.6021301,.134807,.3085751,.5207572,.4622562,.5,.4526001,.3165213,.5,.4702105,.4084246,.5886949,.7781304,.4178172,.5886949,.8456951,.5758763,.5,.502397,.3538091,.5,.4669928,.7414007,.5,.5424443,.4426458,.5,.4114263,.8884697,.5886949,.6401823,.130272,.5,.5035646,.667986,.5,.5445567,.9466187,.3280218,.3181685,.3562412,.3085751,.371911,.4410807,.5,.935644,.9581445,.122158,.7588338,.2540542,.5,.4535825,.7309836,.5,.5541393,.1073117,.5886949,.6575792,.4179132,.122158,.4694991,.2008413,.5,.4842972,.6467503,.5886949,.9192017,.0663592,.3085751,.9192017,.4403787,.5,.6368235,.6782581,.5,.5914697,.7585644,.5,.4835748,.1099066,.5886949,.5082041,.2935999,.5886949,.689559,.3293577,.5,.4114263,.5193131,.5,.4361332,.9364639,.5886949,.9181467,.2043166,.122158,.3421431,.5177909,.5,.4114263,.8936548,.5,.5505648,.2386242,.5,.63139,.354972,.5886949,.9181467,.0586589,.5886949,.6477136,.2668072,.122158,.2863042,.6025428,.5,.5148379,.9431385,0,0,0,.5886949,.8972421,.2901596,2007q1
2007.25,.1660924,.3418963,.3946123,.5,.5079046,.7789575,.5,.490259,.6876982,.5,.7277845,.8581496,.122158,.2907822,.0640922,.122158,.3525468,.413017,.7616717,.992937,.4248276,.3085751,.5222828,.3083571,.5886949,.5995463,.1235462,.3085751,.5171508,.4659177,.5,.4517469,.3201316,.5,.471726,.4276746,.5886949,.7801078,.4038267,.5886949,.8417376,.582697,.5,.5033211,.3709047,.5,.4673226,.7545137,.5,.5436631,.4374586,.5,.4114263,.8931518,.5886949,.6354175,.1370208,.5,.501125,.6714077,.5,.5431276,.9448294,.3686857,.3190643,.3538235,.3085751,.3694917,.4360038,.5,.9321848,.962738,.122158,.7610486,.2583591,.5,.4538289,.7417563,.5,.5571814,.1057808,.5886949,.6538004,.4149505,.122158,.464259,.203508,.5,.4847853,.6472045,.5886949,.9192017,.0648831,.3085751,.9192017,.4411605,.5,.6383598,.6781685,.5,.5893607,.7557382,.5,.4815668,.1143835,.5886949,.5091729,.2825296,.5886949,.6761665,.3130068,.5,.4114263,.5278711,.5,.4381919,.9402332,.5886949,.9138728,.2041648,.122158,.3439898,.5260709,.5,.4114263,.8988318,.5,.5483091,.2344836,.5,.6359739,.3778071,.5886949,.9138728,.0569883,.5886949,.6429076,.2522498,.122158,.285449,.6076577,.5,.5149773,.9447144,0,0,0,.5886949,.8923793,.2899415,2007q2
2007.5,.1924309,.3401178,.3955837,.5,.5067335,.7848899,.5,.4939151,.6890844,.5,.7297604,.8614031,.122158,.2923335,.0641067,.122158,.3487324,.4091701,.7616717,.992937,.4307252,.3085751,.5257637,.3079771,.5886949,.596957,.1125191,.3085751,.5135425,.4692524,.5,.4508939,.3223469,.5,.4732421,.4445145,.5886949,.7820725,.3906421,.5886949,.837698,.5886618,.5,.5042451,.3899487,.5,.4676524,.7674654,.5,.5448815,.4325087,.5,.4114263,.8978442,.5886949,.6306261,.1431941,.5,.4986854,.6721274,.5,.5416977,.9422037,.4113051,.3199614,.3529057,.3085751,.367079,.4308808,.5,.9285539,.9668429,.122158,.7632493,.2623097,.5,.4540753,.7523156,.5,.5602192,.1047373,.5886949,.6500021,.4100218,.122158,.4590268,.2077357,.5,.4852735,.6471188,.5886949,.9192017,.0635845,.3085751,.9192017,.4421583,.5,.6398932,.6785491,.5,.5872483,.7524089,.5,.4795594,.1182193,.5886949,.5101416,.2743391,.5886949,.6624791,.2987436,.5,.4114263,.5365007,.5,.4402527,.9436358,.5886949,.9093978,.2047162,.122158,.3458411,.5341695,.5,.4114263,.9034566,.5,.5460516,.2354673,.5,.6405331,.3983109,.5886949,.9093978,.055658,.5886949,.6380725,.2394857,.122158,.2845954,.6132954,.5,.5151166,.9462883,0,0,0,.5886949,.8873155,.2865701,2007q3
2007.75,.2218349,.3383438,.3985627,.5,.5055624,.7895125,.5,.4975719,.6901525,.5,.7317273,.8670592,.122158,.2938896,.064251,.122158,.3449374,.4061492,.7616717,.992937,.437877,.3085751,.529242,.3127185,.5886949,.5943622,.1015288,.3085751,.5099329,.472181,.5,.4500412,.3254338,.5,.4747586,.4594018,.5886949,.7840247,.3797047,.5886949,.8335757,.5961199,.5,.505169,.4097793,.5,.4679821,.7815631,.5,.5460993,.4299495,.5,.4114263,.903334,.5886949,.6258087,.1482828,.5,.4962459,.6702542,.5,.5402672,.9389549,.4552981,.3208598,.3524396,.3085751,.3646729,.4275402,.5,.9247442,.9701838,.122158,.7654361,.2651531,.5,.4543217,.7631974,.5,.5632526,.1046357,.5886949,.6461847,.4045139,.122158,.4538035,.2134927,.5,.4857618,.6482973,.5886949,.9163917,.0626972,.3085751,.9192017,.4431884,.5,.6414238,.6815268,.5,.5851328,.7511356,.5,.4775526,.1234213,.5886949,.5111103,.271202,.5668301,.6485139,.288153,.5,.4114263,.551642,.5,.4423156,.9469873,.5886949,.9047146,.20584,.122158,.3476971,.5427731,.5,.4114263,.9082718,.5,.5437921,.2426471,.5,.6450671,.4140258,.5886949,.9047146,.0547263,.5886949,.6332094,.2284848,.122158,.2837432,.6196411,.5,.5152559,.9483179,0,0,0,.5886949,.8820447,.2830879,2007q4
2008,.254317,.3367472,.405856,.5,.5038965,.7939508,.5,.497578,.6890401,.5,.734659,.8740774,.122158,.296157,.0645163,.122158,.3414246,.4049487,.7616717,.992937,.4440475,.3085751,.5357471,.321563,.5886949,.5869012,.0938099,.3085751,.5096397,.4752014,.5,.448145,.3328459,.5,.475438,.4728397,.5886949,.7898514,.3728269,.5886949,.8296768,.6040547,.5,.5064982,.4303002,.5,.4680185,.7957603,.5,.5468221,.4291003,.5,.4114263,.9091747,.5886949,.620873,.1522729,.5,.4936234,.6676576,.5,.5393609,.9353234,.5,.3223546,.3543593,.3085751,.3621328,.4269732,.5,.9208064,.9727437,.122158,.7644216,.266541,.5,.4542679,.7741852,.5,.5643283,.1053563,.5886949,.6347635,.402364,.122158,.4508544,.2210211,.5,.4857039,.6491747,.5886949,.9066206,.0623675,.3085751,.9192017,.4443356,.5,.6443627,.6864053,.5,.5829411,.7511916,.5,.4745455,.1306592,.5886949,.5140249,.2751016,.5223958,.630442,.282921,.5,.4114263,.5746915,.5,.4430127,.9501563,.5886949,.8984379,.2080704,.122158,.3514581,.5512641,.5,.4114263,.9126278,.5,.5408666,.2500426,.5,.6513916,.4216423,.5886949,.8984379,.0540925,.5886949,.6267532,.2183838,.122158,.2835363,.6254551,.5,.5169049,.9507393,0,0,0,.5886949,.8749407,.2838172,2008q1
2008.25,.2897842,.3351389,.4151596,.5,.5031069,.7987711,.5,.4969033,.6880597,.5,.7368362,.8804807,.122158,.2963327,.0653381,.122158,.3396492,.4042512,.7616717,.992937,.4506955,.3085751,.5394618,.3304337,.5886949,.57788,.086977,.3085751,.5101948,.4784264,.5,.4454173,.3449958,.5,.4751125,.4885035,.5886949,.7918665,.3704393,.5886949,.8289505,.60932,.5,.5071413,.4470309,.5,.4678707,.8089865,.5,.5464043,.4295789,.5,.4114263,.914572,.5886949,.6182104,.1572933,.5,.4924942,.6673607,.5,.5371352,.9325668,.5447019,.323407,.3555464,.3085751,.3595848,.4265057,.5,.9171652,.974355,.122158,.761521,.2670987,.5,.4536973,.7844701,.5,.5643731,.1059259,.5886949,.6215722,.3991146,.122158,.4515501,.2273636,.5,.484668,.6507834,.5886949,.8963539,.0621723,.3085751,.9192017,.4467783,.5,.6458393,.689856,.5,.5800701,.7524826,.5,.4725329,.138133,.5886949,.5143065,.281325,.4776042,.6168121,.2803031,.5,.4114263,.581958,.5,.4436728,.9532031,.5886949,.8941115,.2113314,.122158,.3557284,.5602353,.5,.4114263,.9168273,.5,.5367508,.2585951,.5,.6559547,.4268173,.5886949,.8941115,.053422,.5886949,.6192035,.2069632,.122158,.2836642,.6264531,.5,.5180836,.9533656,0,0,0,.5886949,.8663695,.2894222,2008q2
2008.5,.3280218,.3335344,.4207466,.5,.5023173,.8041891,.5,.4962286,.689464,.5,.7390019,.8867875,.122158,.2965084,.0666813,.122158,.3378783,.4034781,.7616717,.992937,.4619105,.3085751,.5431722,.3377744,.5886949,.5688065,.0804789,.3085751,.5107499,.4822156,.5,.4426929,.3569776,.5,.4747871,.5016616,.5886949,.7938675,.3696783,.5886949,.8282216,.6098527,.5,.5077844,.4657603,.5,.4677228,.8217012,.5,.5459864,.4306166,.5,.4114263,.9201483,.5886949,.6155407,.161768,.5,.491365,.6648474,.5,.5349079,.9305138,.5886949,.3244612,.3576767,.3085751,.3570448,.426535,.5,.9133723,.9745852,.122158,.7585961,.2659102,.5,.4531269,.7940578,.5,.564418,.1063979,.5886949,.6081985,.3984214,.122158,.452246,.2323704,.5,.4836323,.6525085,.5886949,.8851013,.0624105,.3085751,.9192017,.4487284,.5,.647313,.6931273,.5,.5771939,.7545797,.5,.4705211,.1464444,.5886949,.5145881,.2864033,.4331698,.6029961,.2768449,.5,.4114263,.5838515,.5,.4443331,.9563795,.5886949,.8896235,.2142428,.122158,.3600217,.5681792,.5,.4114263,.9211311,.5,.5326301,.2673872,.5,.6604891,.4301265,.5886949,.8896235,.052195,.5886949,.6115957,.1927937,.122158,.2837921,.6282522,.5,.5192622,.9557617,0,0,0,.5886949,.8573067,.3014834,2008q3
2008.75,.3686857,.3319338,.4243569,.5,.5015277,.8087282,.5,.4955539,.6926831,.5,.7411561,.8915709,.122158,.2966842,.0674581,.122158,.3361119,.4031566,.7616717,.992937,.475662,.3085751,.5468779,.3427458,.5886949,.5596866,.0758136,.3085751,.511305,.4851881,.5,.439972,.365462,.5,.4744616,.5045244,.5886949,.7958541,.3717731,.5886949,.8274903,.6076768,.5,.5084275,.4857025,.5,.467575,.8323446,.5,.5455685,.4303463,.5,.4114263,.9250627,.5886949,.6128641,.1638592,.5,.4902359,.6571794,.5,.5326793,.9295015,.5886949,.3255171,.3608617,.3085751,.3545127,.4250117,.5,.9094228,.974592,.122158,.7556467,.2603974,.5,.4525566,.800231,.5,.5644627,.107197,.5886949,.5946604,.3926293,.122158,.4529421,.2331698,.5,.4825967,.6512854,.5886949,.8728005,.0623164,.3085751,.9192017,.4501005,.5,.6487839,.6946023,.5,.5743123,.7550104,.5,.4685103,.1537406,.5886949,.5148697,.289877,.389785,.5890139,.2695609,.5,.4114263,.5844165,.5,.4449935,.9590226,.5886949,.8849698,.21663,.122158,.3643376,.5714383,.5,.4114263,.9241979,.5,.5285048,.2731238,.5,.6649944,.4254029,.5886949,.8849698,.0509724,.5886949,.6039332,.17281,.122158,.28392,.6301695,.5,.5204405,.9570761,0,0,0,.5886949,.8477373,.3221726,2008q4
